StartDate,EndDate,Status,Progress,Duration__in_seconds_,Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,info_teilnahme_2,info_dataprotection,info_consent,CTSQ_AOT_1,CTSQ_AOT_2,CTSQ_AOT_3,CTSQ_AOT_4,CTSQ_AOT_5,CTSQ_AOT_6,CTSQ_CMT_7,CTSQ_CMT_8,CTSQ_CMT_9,CTSQ_CMT_10,CTSQ_CMT_11,CTSQ_CMT_12,CTSQ_PIT_13,CTSQ_PIT_14,CTSQ_PIT_15,CTSQ_PIT_16,CTSQ_PIT_17,CTSQ_PIT_18,CTSQ_PET_19,CTSQ_PET_20,CTSQ_PET_21,CTSQ_PET_22,CTSQ_PET_23,CTSQ_PET_24,CTSQ_attention,CRT_1_timing_First_Click,CRT_1_timing_Last_Click,CRT_1_timing_Page_Submit,CRT_1_timing_Click_Count,CRT_1_1,CRT_2_timing_First_Click,CRT_2_timing_Last_Click,CRT_2_timing_Page_Submit,CRT_2_timing_Click_Count,CRT_2_1,CRT_3_timing_First_Click,CRT_3_timing_Last_Click,CRT_3_timing_Page_Submit,CRT_3_timing_Click_Count,CRT_3_4,CRT_4_timing_First_Click,CRT_4_timing_Last_Click,CRT_4_timing_Page_Submit,CRT_4_timing_Click_Count,CRT_4_4,CRT_5_timing_First_Click,CRT_5_timing_Last_Click,CRT_5_timing_Page_Submit,CRT_5_timing_Click_Count,CRT_5_4,CRT_6_timing_First_Click,CRT_6_timing_Last_Click,CRT_6_timing_Page_Submit,CRT_6_timing_Click_Count,CRT_6_4,CRT_7_timing_First_Click,CRT_7_timing_Last_Click,CRT_7_timing_Page_Submit,CRT_7_timing_Click_Count,CRT_7,CRT_8_timing_First_Click,CRT_8_timing_Last_Click,CRT_8_timing_Page_Submit,CRT_8_timing_Click_Count,CRT_8_4,CRT_gesehen_1,CRT_gesehen_2,CRT_gesehen_3,CRT_gesehen_4,CRT_gesehen_5,CRT_gesehen_6,CRT_gesehen_7,CRT_gesehen_8,CRT_hilfsmittel_1,CRT_hilfsmittel_2,CRT_hilfsmittel_3,CRT_hilfsmittel_4,CRT_hilfsmittel_4_TEXT,HB_1,HB_1_timing_First_Click,HB_1_timing_Last_Click,HB_1_timing_Page_Submit,HB_1_timing_Click_Count,HB_2,HB_2_timing_First_Click,HB_2_timing_Last_Click,HB_2_timing_Page_Submit,HB_2_timing_Click_Count,HB_3,HB_3_timing_First_Click,HB_3_timing_Last_Click,HB_3_timing_Page_Submit,HB_3_timing_Click_Count,HB_4,HB_4_timing_First_Click,HB_4_timing_Last_Click,HB_4_timing_Page_Submit,HB_4_timing_Click_Count,HB_5,HB_5_timing_First_Click,HB_5_timing_Last_Click,HB_5_timing_Page_Submit,HB_5_timing_Click_Count,HB_6,HB_6_timing_First_Click,HB_6_timing_Last_Click,HB_6_timing_Page_Submit,HB_6_timing_Click_Count,HB_7,HB_7_timing_First_Click,HB_7_timing_Last_Click,HB_7_timing_Page_Submit,HB_7_timing_Click_Count,HB_8,HB_8_timing_First_Click,HB_8_timing_Last_Click,HB_8_timing_Page_Submit,HB_8_timing_Click_Count,HB_9,HB_9_timing_First_Click,HB_9_timing_Last_Click,HB_9_timing_Page_Submit,HB_9_timing_Click_Count,HB_10,HB_10_timing_First_Click,HB_10_timing_Last_Click,HB_10_timing_Page_Submit,HB_10_timing_Click_Count,HB_11,HB_11_timing_First_Click,HB_11_timing_Last_Click,HB_11_timing_Page_Submit,HB_11_timing_Click_Count,HB_12,HB_12_timing_First_Click,HB_12_timing_Last_Click,HB_12_timing_Page_Submit,HB_12_timing_Click_Count,HB_14,HB_14_timing_First_Click,HB_14_timing_Last_Click,HB_14_timing_Page_Submit,HB_14_timing_Click_Count,HB_13,HB_13_timing_First_Click,HB_13_timing_Last_Click,HB_13_timing_Page_Submit,HB_13_timing_Click_Count,HB_hilfsmittel_1,HB_hilfsmittel_2,HB_hilfsmittel_3,HB_hilfsmittel_4,HB_hilfsmittel_4_TEXT,pol_scalo_spd,pol_scalo_cdu,pol_scalo_greens,pol_scalo_liberals,pol_scalo_afd,pol_scalo_left,pol_vote,pol_party,pol_party_12_TEXT,pol_leftright,demo_gender,demo_age,demo_edu,demo_edu_5_TEXT,demo_profession,demo_income,demo_hhmembers,Kommentarfeld,respondiID,quality,workflow,Q_surveyVersionID
2025-12-15T12:44:01Z,2025-12-15T12:52:48Z,0,100,527,1,2025-12-15T12:52:49Z,R_2etIyLvs6WjSRFg,anonymous,DE,1,1,,1,4,4,3,3,4,4,2,3,3,3,3,3,4,5,4,5,4,4,5,5,4,4,5,5,3,5.363,5.363,12.556,1,8,3.759,3.759,11.518,1,10,8.224,8.224,11.396,1,39,2.203,2.203,4.923,1,2,3.866,3.866,6.089,1,8,3.004,3.004,8.502,1,emily,5.817,5.817,8.256,1,3,7.401,7.401,16.045,1,das streicholz,2,2,1,1,1,1,2,2,1,,,,,2,26.644,26.644,27.981,1,2,9.066,9.066,10.055,1,1,9.51,9.51,11.55,1,2,14.724,14.724,15.62,1,4,14.931,14.931,16.019,1,1,5.327,5.327,6.071,1,1,4.432,4.432,5.96,1,2,30.884,30.884,32.112,1,2,8.052,8.052,9.942,1,2,10.305,10.305,11.467,1,1,15.167,15.167,16.619,1,3,5.501,5.501,6.622,1,2,16.194,16.194,18.27,1,2,10.11,10.11,11.822,1,1,,,,,0,0,0,0,-2,0,1,8,,5,2,54,2,,5,5,3,,327348064929950,1,completed,
2025-12-15T12:43:10Z,2025-12-15T13:00:43Z,0,100,1052,1,2025-12-15T13:00:44Z,R_8VwRqNHQdPIZiU1,anonymous,DE,0,1,,1,5,4,3,3,5,4,2,5,5,5,6,5,5,4,5,5,4,4,4,5,5,4,5,4,3,16.353,22.775,27.626,2,8,10.797,17.681,19.085,3,10,18.211,22.801,23.931,2,20,6.862,10.729,13.934,2,2,6.471,9.146,9.849,2,8,4.183,10.592,12.4,2,Emily,6.469,18.303,28.521,2,27,20.575,35.94,36.724,2,Öllampe,2,2,2,1,1,1,2,2,1,,,,,1,2.353,40.219,41.082,10,2,12.955,15.956,16.8,3,1,23.168,23.168,30.388,1,1,27.631,27.631,29.9,1,3,19.617,51.76,53.2,7,0,13.156,13.156,14.058,1,1,10.095,10.095,12.764,1,1,14.182,43.962,44.912,12,2,19.827,19.827,22.235,1,1,32.62,33.278,34.525,2,2,8.596,55.643,56.378,5,1,9.248,26.671,28.455,12,3,12.488,37.526,38.286,14,1,3.929,23.908,25.16,8,1,,,,,1,-2,-3,-3,-1,-3,2,,,7,2,56,3,,4,7,3,,327524402745344,1,completed,
2025-12-15T12:58:23Z,2025-12-15T13:15:45Z,0,100,1042,1,2025-12-15T13:15:45Z,R_22xzdHeL7PSEu36,anonymous,DE,1,1,,1,3,3,3,3,3,3,3,4,4,4,4,3,4,4,4,4,4,4,3,4,4,5,4,4,3,20.681,30.984,31.757,3,8,15.988999999999999,19.724,34.615,3,10,39.954,39.954,43.477,1,20,14.16,16.658,17.221,2,1,13.237,23.973,24.654,3,7,6.373,16.247,16.7,3,Juni,22.165,24.515,25.034,2,9,12.697,23.957,24.6,2,Streichholz,1,1,1,1,1,1,1,1,1,,,,,2,2.412,44.162,45.021,6,2,12.625,13.424,14.155,2,1,23.869,23.869,26.063,1,2,11.731,11.731,13.9,1,3,21.679,31.924,32.5,2,1,9.05,9.05,9.701,1,1,4.989,4.989,6.762,1,2,3.653,36.303,37.192,12,2,26.246,26.246,27.001,1,3,16.604,16.604,17.456,1,1,2.275,27.037,32.878,4,6,11.409,13.468,14.401,4,2,12.852,27.741,28.75,9,2,2.488,8.696,9.554,4,1,,,,,-3,1,-3,-1,1,-3,1,3,,7,1,72,3,,4,4,2,Sehr gute und anspruchsvolle Umfrage.,327524403973288,1,completed,
2025-12-15T13:19:47Z,2025-12-15T13:22:00Z,0,100,132,1,2025-12-15T13:22:01Z,R_2AD1AaidXRUqVup,anonymous,DE,1,1,,1,1,2,2,1,1,2,2,2,3,2,2,2,3,4,2,3,3,2,2,2,3,5,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327436528957529,-1,attention_failed_1,
2025-12-15T13:21:36Z,2025-12-15T13:31:49Z,0,100,613,1,2025-12-15T13:31:49Z,R_8w0jPUXMkZ1twvp,anonymous,DE,1,1,,1,3,4,4,4,4,3,4,4,4,4,3,5,4,4,3,3,4,3,3,2,3,4,3,4,3,5.946,5.946,7.736,1,8,17.388,17.388,19.858,1,10,10.483,10.483,12.351,1,40,5.352,5.352,6.986,1,2,6.801,8.686,9.127,2,8,4.137,8.7,9.095,2,Emily,2.502,17.368,17.666,4,0,6.791,6.791,13.069,1,Streicholz,2,1,1,1,2,2,1,2,1,,,,,2,1.115,4.38,4.821,3,1,2.671,3.335,3.644,2,1,1.895,1.895,2.371,1,2,3.579,3.579,3.955,1,4,1.035,1.468,1.801,2,1,0.601,0.601,1.063,1,1,3.123,3.123,3.482,1,3,0.762,1.725,2.084,2,2,0.845,0.845,1.231,1,2,4.149,4.547,4.984,2,2,0.755,1.404,1.739,2,5,0.931,1.686,2.318,3,3,0.797,1.927,2.253,3,3,0.636,1.341,1.659,2,1,,,,,-2,-1,0,-1,-3,1,1,6,,5,2,44,1,,4,6,4,Nein,327524404137180,1,completed,
2025-12-15T13:28:46Z,2025-12-15T13:40:48Z,0,100,721,1,2025-12-15T13:40:48Z,R_8kFeRH4kNBYunhR,anonymous,DE,0.8999999761581421,,,1,2,2,2,1,2,2,2,1,5,4,2,5,5,6,5,5,6,5,5,6,5,6,6,5,3,13.374,13.374,18.853,1,8,5.168,5.168,25.683999999999997,1,1,27.101,27.101,30.338,1,20,11.047,11.047,14.14,1,1,7.091,7.091,10.217,1,7,5.975,5.975,16.533,1,Juni,7.407,7.407,19.837,1,3,19.13,19.13,31.057,1,Feuerholz,2,1,1,2,2,2,1,1,1,,,,,2,25.653,25.653,27.346,1,2,8.289,8.289,9.367,1,1,9.934,9.934,10.898,1,0,11.024,11.024,12.096,1,1,14.558,14.558,15.98,1,1,7.984,7.984,9.109,1,1,6.868,6.868,7.899,1,3,29.42,29.42,31.17,1,2,17.072,17.072,18.286,1,3,16.34,16.34,17.457,1,1,18.292,18.292,19.303,1,4,14.106,14.106,15.392,1,4,10.903,10.903,12.54,1,2,5.924,5.924,7.946,1,1,,,,,0,2,-2,1,-3,-2,1,1,,7,1,54,3,,4,2,1,,327524402585800,1,completed,
2025-12-15T13:35:19Z,2025-12-15T13:47:07Z,0,100,707,1,2025-12-15T13:47:07Z,R_8D7wAN49qynJFby,anonymous,DE,0.800000011920929,1,,1,4,5,4,4,4,4,2,3,3,6,4,4,4,4,4,4,3,4,3,4,4,3,3,3,3,6.33,6.33,59.637,1,8,7.914,7.914,10.263,1,10,7.001,7.001,8.862,1,39,8.78,8.78,10.631,1,2,3.449,3.449,5.051,1,8,5.041,5.041,7.941,1,Emily,24.947,24.947,26.78,1,37,9.887,9.887,16.478,1,Öllampe,2,2,1,2,2,1,2,2,1,,,,,2,77.892,77.892,78.712,1,2,6.37,6.37,7.213,1,0,24.727,24.727,28.546,1,2,14.656,14.656,15.762,1,3,19.772,19.772,21.175,1,1,5.885,5.885,6.928,1,1,4.546,4.546,5.332,1,3,37.571,37.571,38.9,1,2,13.81,13.81,15.756,1,1,13.756,23.5,24.302,2,2,34.005,34.005,34.8,1,2,8.982,8.982,10.234,1,2,27.574,27.574,29.663,1,2,10.675,10.675,11.967,1,1,,,,,1,0,2,0,-3,0,1,4,,5,2,43,2,,4,5,4,,327524403955873,1,completed,
2025-12-15T13:46:19Z,2025-12-15T13:48:53Z,0,100,153,1,2025-12-15T13:48:53Z,R_8cOXHKqz8BpoMxz,anonymous,DE,0.10000000149011612,1,,1,1,1,1,1,1,1,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327193536201841,-1,attention_failed_1,
2025-12-15T13:46:09Z,2025-12-15T13:58:23Z,0,100,733,1,2025-12-15T13:58:23Z,R_2ezwBk1h8z2fgKR,anonymous,DE,1,1,,1,4,3,3,3,6,4,6,5,2,3,2,4,1,4,6,4,2,2,6,5,3,4,2,2,3,0.485,1.909,2.356,2,23,2.581,10.396999999999998,10.907,4,50,0.745,0.745,3.536,1,10,0.679,2.842,3.126,2,4,0.701,4.512,4.77,2,8,0.491,1.25,6.305,2,Emily,0.782,0.782,7.972,1,27,0.708,16.802,20.207,31,Streichholz,1,1,2,1,1,2,1,1,,1,1,,,1,2.354,4.96,5.515,5,1,0.878,1.575,1.876,2,1,0.958,0.958,2.276,1,1,0.565,0.565,2.53,1,2,0.674,0.674,1.32,1,0,1.197,1.197,2.198,1,1,0.725,1.117,1.768,2,2,1.302,1.302,2.45,1,1,0.509,0.509,3.037,1,1,0.925,0.925,1.945,1,2,1.092,1.092,2.897,1,8,1.237,1.237,1.889,1,3,1.208,1.208,2.091,1,2,1.008,1.008,1.996,1,1,,,,,2,-1,-1,-1,-3,-3,1,12,asd,2,1,23,2,,4,6,3,,327348063982748,1,completed,
2025-12-15T13:45:04Z,2025-12-15T14:03:34Z,0,100,1110,1,2025-12-15T14:03:34Z,R_8PcqstVODthsKfq,anonymous,DE,0.10000000149011612,1,,1,6,6,6,6,6,6,3,3,1,3,2,3,4,4,4,4,4,4,6,6,6,6,6,6,3,7.28,9.977,10.866,2,8,14.926,19.208,20.817,2,10,10.243,10.243,17.179,1,39,15.401,17.59,18.361,2,2,7.29,10.1,12.7,2,8,5.021,9.701,10.696,2,Emily,49.478,63.573,64.761,7,27,32.464,59.096000000000004,65.699,2,Streichholz,1,1,1,1,1,1,1,1,1,,,,,2,2.972,48.026,50.998,6,2,17.115,25.573,26.384,3,1,39.701,58.039,59.39,2,2,34.5,34.5,35.998,1,4,23.4,44.79,45.634,5,0,12.101,12.101,13.3,1,0,15.895,15.895,16.884,1,3,22.002,52.201,53.05,8,2,26.332,28.176,28.8,3,2,34.966,36.695,37.676,2,1,27.862,41.977,48.201,4,2,12.99,24.849,29.563,4,1,22.604,35.18,36.147,5,1,16.237,20.337,21.199,4,1,,,,,2,-2,3,-2,-3,0,1,4,,3,2,33,1,,5,7,5,Nein,327524404035772,1,completed,
2025-12-15T13:56:39Z,2025-12-15T14:12:05Z,0,100,926,1,2025-12-15T14:12:05Z,R_2FFX7a8XNFEkx9D,anonymous,DE,0.800000011920929,1,,1,4,5,5,6,5,6,2,3,3,4,6,4,4,4,4,4,4,5,4,5,5,4,5,2,3,59.713,59.713,62.383,1,8,28.13,49.325,51.951,3,10,1.302,11.713,14.124,3,20,1.039,7.561,9.401,3,2,1.07,7.647,9.501,3,8,0.842,6.092,9.426,3,Emily,1.819,42.205,47.125,5,0,28.859,28.859,33.802,1,Öllampe,1,1,1,1,1,1,1,1,1,,,,,0,10.561,42.442,43.82,7,0,14.313,16,16.486,3,0,27.237,29.71,30.263,2,0,9.897,9.897,11.372,1,3,16.809,31.041,32.642,3,1,8.632,8.632,9.096,1,1,5.967,5.967,6.401,1,3,5.257,55.555,56.058,8,2,19.935,19.935,22.489,1,1,15.603,16.364,17.444,2,2,12.868,23.408,24.43,3,6,9.392,13.002,14.224,5,2,6.442,25.863,26.898,7,2,4.848,9.685,10.748,3,1,,,,,-1,-1,-3,-2,-3,0,1,8,,6,2,29,2,,4,6,2,,327524402770953,1,completed,
2025-12-15T14:07:35Z,2025-12-15T14:23:29Z,0,100,953,1,2025-12-15T14:23:30Z,R_2QL9j2j4yrey0Re,anonymous,DE,1,,,1,1,2,3,3,4,4,5,5,3,5,5,4,6,6,5,5,5,5,5,5,6,5,5,4,3,17.93,17.93,20.326,1,8,36.48500000000001,36.48500000000001,41.03,1,10,16.024,16.024,19.269,1,20,11.042,11.042,15.269,1,3,15.96,15.96,18.572,1,8,20.347,20.347,24.573,1,Juni,11.608,11.608,15.401,1,27,25.864,25.864,40.665,1,Öllampe,1,1,1,1,1,1,2,1,1,,,,,0,3.731,73.658,81.772,6,2,17.933,17.933,18.601,1,1,27.608,27.608,28.472,1,0,21.657,21.657,22.644,1,2,18.262,19.129,20.231,2,1,11.981,11.981,12.758,1,1,8.082,8.082,8.8,1,4,37.042,64.977,65.772,5,1,29.31,29.31,30.177,1,2,22.393,23.176,25.988,2,1,10.591,32.974,33.819,2,5,15.655,20.739,21.525,3,2,14.397,22.996,23.789,3,1,4.004,5.803,9.732,2,1,,,,,-3,-3,-3,-1,3,-3,1,3,,11,1,61,1,,4,1,1,,327524403911829,1,completed,
2025-12-15T14:10:22Z,2025-12-15T14:25:06Z,0,100,883,1,2025-12-15T14:25:06Z,R_8tFHh6oIQJtUM8f,anonymous,DE,0.800000011920929,1,,1,5,5,4,3,4,5,3,3,3,3,2,5,4,4,3,4,3,3,5,6,6,6,6,6,3,11.719,14.451,15.691,3,4,6.892,6.892,9.317,1,10,0.725,7.81,10.477,3,39,0.618,3.368,5.37,3,2,0.889,5.206,8.175,3,8,0.69,1.973,3.787,3,Emily,0.547,5.863,7.886,3,0,0.664,6.852,11.132,3,Streichholz,2,2,2,2,2,1,2,2,1,,,,,1,1.25,39.597,45.066,9,2,5.344,5.344,7.463,1,0,7.981,7.981,11.4,1,1,7.892,7.892,16.795,1,4,1.253,23.119,25.137,7,1,4.656,4.656,6.727,1,1,5.506,5.506,6.901,1,3,1.536,61.598,65.987,24,1,10.005,10.005,16.524,1,2,1.244,20.044,24.667,6,1,1.42,41.047,46,7,2,10.994,13.958,15.401,2,2,1.005,26.054,29.342,13,2,1.052,22.536,23.621,5,1,,,,,2,-1,2,-1,-3,0,1,2,,4,2,26,2,,5,2,1,,327524404668593,1,completed,
2025-12-15T14:18:07Z,2025-12-15T14:32:31Z,0,100,864,1,2025-12-15T14:32:32Z,R_2G8CfXNgbemCN6F,anonymous,DE,0.800000011920929,,,1,3,3,1,1,3,4,3,2,4,1,1,1,4,4,4,4,4,5,3,1,1,5,6,1,3,9.205,9.205,10.966,1,8,3.166,11.428999999999998,13.754999999999999,2,10,12.418,12.418,16.24,1,39,11.459,11.459,13.9,1,1,11.639,11.639,13.558,1,8,9.36,9.36,12.447,1,Juni,11.233,11.233,17.2,1,27,8.899,8.899,15.366,1,Streichholz,1,1,1,1,1,1,1,1,1,,,,,2,2.055,52.501,53.269,16,0,10.138,17.948,19.69,4,1,63.859,68.828,69.656,2,2,19.038,26.785,27.776,3,4,9.511,25.786,26.784,5,0,10.301,11.123,11.965,2,1,5.601,9.469000000000001,10.343,2,3,3.669,47.698,48.394,11,2,11.148,22.175,22.956,3,1,2.753,31.381,32.379,6,2,6.36,30.801,31.6,6,2,8.177,18.352,19.372,7,1,7.139,30.356,31.295,7,1,5.557,14.14,15,5,1,,,,,2,-1,0,-3,-3,-3,1,2,,6,1,53,1,,4,7,2,Nein,327524402273389,1,completed,
2025-12-15T14:19:27Z,2025-12-15T14:34:29Z,0,100,901,1,2025-12-15T14:34:30Z,R_8iMHYUp3Um0u4ff,anonymous,DE,1,1,,1,5,6,4,4,4,5,2,2,3,5,4,3,5,5,4,5,3,5,6,6,6,6,6,5,3,8.063,11.472,15.645,3,8,4.319,4.319,18.066,1,10,15.64,15.64,18.724,1,39,2.194,2.194,8.504,1,2,2.039,2.039,7.704,1,8,1.74,1.74,9.693,1,Emily,1.838,1.838,15.171,1,0,3.389,3.389,37.231,1,Streichholz,1,1,1,1,1,1,1,1,1,,,,,2,61.68,63.346,63.763,2,2,16.234,16.234,17.959,1,1,27.884,27.884,30.004,1,1,20.539,20.539,21.694,1,4,26.826,28.023,29.414,2,1,16.161,16.161,17.957,1,1,6.498,6.498,7.841,1,4,48.157,48.157,49.63,1,2,41.495,41.495,42.502,1,1,29.136,46.295,47.587,2,2,1.932,51.625,52.68,2,2,25.666,26.745,27.387,2,4,41.82,41.82,42.94,1,4,20.517,20.517,21.607,1,1,,,,,3,-3,3,-3,-3,2,1,4,,8,1,43,1,,4,7,3,,327524402874412,1,completed,
2025-12-15T14:55:16Z,2025-12-15T15:00:29Z,0,100,312,1,2025-12-15T15:00:29Z,R_8Sl4TemnEtLvZiE,anonymous,DE,1,1,,1,4,3,4,3,4,4,3,2,4,3,4,4,4,4,4,3,3,3,4,3,3,3,4,4,3,4.133,5.233,9.346,2,8,2.6929999999999996,7.592,10.415000000000001,3,10,1.429,13.752,15.925,7,20,4.042,5.501,7.397,4,2,2.256,5.101,7.5,4,8,2.787,6.278,9.686,5,Juni,2.605,10.571,13.193,3,27,1.753,10.927,17.124,3,Öllampe,2,2,2,1,1,2,2,2,1,,,,,2,0.66,3.919,5.325,6,1,1.75,2.768,3.523,3,1,1.011,1.011,9.199,1,2,2.885,3.386,4.101,2,3,0.867,4.444,5.281,5,1,5.235,5.235,7.994,1,1,3.533,3.533,4.084,1,2,0.731,6.278,8.137,5,2,5.174,6.458,7.93,2,2,5.036,11.45,12.84,3,1,0.948,5.041,5.06,5,5,1.296,2.884,3.922,5,3,0.629,7.832,7.853,7,3,0.674,2.114,3.15,4,1,,,,,-1,-3,1,-3,-3,3,1,6,,1,2,20,2,,2,4,2,,327348064956583,1,completed,
2025-12-15T14:41:34Z,2025-12-15T15:03:04Z,0,100,1289,1,2025-12-15T15:03:05Z,R_2lAG0GukCpFOtmo,anonymous,DE,1,,,1,4,5,4,4,4,4,2,1,3,3,3,2,5,4,4,4,4,4,6,5,6,5,6,2,3,5.378,5.378,21.718,1,4,8.605,15.763,22.110999999999997,3,10,5.467,5.467,33.779,1,39,14.206,14.206,17.543,1,2,5.821,5.821,24.878,1,8,1.6139999999999999,9.147,24.805,7,Emily,3.916,3.916,44.099,1,0,11.295,11.52,16.853,2,Streichholz,1,1,1,1,1,1,1,1,1,,,,,2,26.964,86.034,88.106,5,2,11.74,11.74,13.336,1,0,46.602,46.602,53.85,1,2,10.467,10.467,13.405,1,4,29.535,31.679,33.584,2,1,22.941,31.459,38.017,2,1,6.169,6.169,7.54,1,3,20.613,42.091,44.953,3,2,19.123,19.123,24.534,1,2,13.73,76.776,78.499,6,1,50.093,58.06,59.497,4,6,33.165,33.165,35.441,1,1,16.022,23.975,25.313,4,1,11.543,13.077,14.666,2,1,,,,,-2,2,1,1,-3,-3,1,12,keine Ahnung,6,1,55,2,,5,5,1,,327436529121425,1,completed,
2025-12-15T15:04:20Z,2025-12-15T15:16:02Z,0,100,702,1,2025-12-15T15:16:03Z,R_2nVFhkf5EEzYASt,anonymous,DE,1,1,,1,4,5,3,3,4,4,2,2,3,3,2,3,3,4,3,3,3,3,4,6,5,6,6,5,3,1.749,1.749,4.72,1,64,14.068,14.068,28.21,1,50,13.034,13.034,17.541,1,20,9.03,9.03,12.72,1,1,12.611,12.611,14.741,1,7,5.789,5.789,11.696,1,Emily,6.066,6.066,7.676,1,9,31.143,31.143,47.978,1,Zeitung,2,2,2,2,2,1,2,2,1,,,,,0,61.06,61.06,62.592,1,1,1.446,1.446,2.912,1,1,1.638,1.638,3.305,1,1,1.093,1.093,2.272,1,2,1.375,1.375,2.842,1,0,1.208,1.208,2.407,1,1,9.301,9.301,10.814,1,2,7.042,7.042,8.342,1,1,1.747,1.747,3.559,1,2,1.355,1.355,2.502,1,1,0.987,0.987,1.99,1,2,2.127,27.815,34.539,2,2,2.037,2.037,3.474,1,3,1.864,1.864,2.989,1,1,,,,,1,1,1,1,-3,0,1,1,,6,2,64,1,,4,3,2,nein danke,327524404195568,1,completed,
2025-12-15T15:05:06Z,2025-12-15T15:25:23Z,0,100,1217,1,2025-12-15T15:25:23Z,R_8oNr8MdO4PuaP9m,anonymous,DE,1,1,,1,5,5,5,5,5,5,2,1,2,2,2,2,4,4,4,5,4,4,2,2,3,2,2,2,3,6.662,6.662,15.362,1,8,2.858,2.858,13.402,1,10,8.876,8.876,14.994,1,39,4.048,4.048,5.42,1,2,5.755,5.755,7.29,1,8,6.94,6.94,15.704,1,Emily,0.976,0.976,24.981,1,18,5.05,15.97,20.706,2,Streichholz,2,1,1,1,2,2,2,2,1,,,,,2,34.085,34.085,37.454,1,2,9.974,9.974,10.721,1,1,25.392,25.392,26.041,1,0,13.831,13.831,16.017,1,4,14.869,22.612,27.133,3,0,8.903,8.903,13.71,1,1,4.743,4.743,5.6,1,3,48.137,48.137,49.493,1,2,17.526,17.526,18.806,1,2,25.821,25.821,26.714,1,1,126.798,126.798,127.519,1,2,11.56,11.56,12.921,1,2,26.502,26.502,28.764,1,2,10.722,10.722,11.442,1,1,,,,,-1,-2,1,-2,-3,2,1,6,,4,1,39,2,,5,2,2,nö,327524403776627,1,completed,
2025-12-15T15:30:55Z,2025-12-15T15:44:46Z,0,100,830,1,2025-12-15T15:44:46Z,R_8TTbEshAd6oeyYs,anonymous,DE,1,1,,1,3,4,3,3,4,4,3,3,3,2,3,3,4,4,4,4,4,4,4,4,5,4,5,4,3,15.837,15.837,18.508,1,8,17.52,17.52,21.191,1,10,36.24,36.24,39.483,1,20,22.304,22.304,24.88,1,2,9.453,9.453,11.901,1,8,16.65,16.65,20.395,1,juni,9.246,9.246,12.004,1,9,43.535,43.535,50.225,1,öllampe,2,1,2,2,1,2,2,2,1,,,,,0,35.635,35.635,37.066,1,2,15.879,19.347,20.557,2,1,18.498,18.498,20.08,1,2,16.612,16.612,18.047,1,2,24.097,24.097,33.034,1,0,10.974,10.974,12.223,1,1,7.932,7.932,9.058,1,2,44.601,44.601,46.351,1,2,20.758,20.758,22.299,1,1,22.491,22.491,23.699,1,1,18.15,18.15,19.666,1,2,16.037,16.037,17.153,1,2,21.062,21.062,22.883,1,2,11.266,11.266,12.907,1,1,,,,,1,0,0,-2,-3,-1,1,2,,6,1,56,3,,4,2,1,,327524403846275,1,completed,
2025-12-15T14:47:32Z,2025-12-15T15:47:33Z,0,100,3600,1,2025-12-15T15:47:33Z,R_8snYnp1IslZeASK,anonymous,DE,1,1,,1,4,5,5,3,4,5,2,2,3,4,3,3,3,4,4,4,4,4,5,6,6,6,6,6,3,8.356,8.356,83.359,1,8,2.759,2.759,101.323,1,10,21.227,21.227,23.741,1,20,38.221,38.221,40.772,1,1,2.125,2.125,41.824,1,7,1.308,1.308,44.888,1,mai,0.996,0.996,51.566,1,9,1.023,1.023,30.534,1,Streichholz,1,1,1,1,1,1,1,1,1,,,,,2,60.962,60.962,62.049,1,2,32.995,32.995,34.525,1,1,54.284,54.284,55.555,1,2,22.4,22.4,23.403,1,3,92.504,92.504,93.988,1,1,15.016,15.016,15.998,1,1,8.674,8.674,9.625,1,3,70.157,70.157,71.276,1,2,25.646,25.646,26.506,1,3,26.155,26.155,27.598,1,2,37.645,37.645,38.884,1,2,66.758,67.411,80.908,2,1,49.516,49.516,53.114,1,1,10.594,10.594,12.65,1,1,,,,,2,0,1,-3,-3,-3,1,2,,5,2,56,3,,4,5,2,alles ok,327292741089535,1,completed,
